Id,LotArea,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,MasVnrArea,Foundation,BsmtQual,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,GarageArea,MoSold,YrSold,SaleType,SalePrice
1178,3950,Inside,OldTown,1Fam,1.5Fin,6,8,1926,Gable,0,CBlock,TA,818,GasA,818,406,1,0,3,1,0,1,210,12,2009,WD,115000
1179,7681,FR2,Crawfor,1Fam,1.5Fin,5,6,1921,Gable,0,BrkTil,TA,731,GasA,820,523,1,1,3,1,1,1,186,7,2009,WD,154900
1180,8335,Corner,Edwards,1Fam,1Story,5,5,1954,Gable,0,Slab,,0,GasA,1124,0,1,0,3,1,1,0,0,4,2006,WD,93000
1181,11170,Corner,Timber,1Fam,2Story,7,5,1990,Gable,0,Wood,Gd,1216,GasA,1298,1216,2,1,4,1,0,2,693,4,2006,WD,250000
1182,5587,Inside,Crawfor,TwnhsE,1Story,8,5,2008,Hip,186,PConc,Ex,1600,GasA,1652,0,2,0,2,1,1,2,482,11,2008,New,392500
1183,15623,Corner,NoRidge,1Fam,2Story,10,5,1996,Hip,0,PConc,Ex,2396,GasA,2411,2065,3,1,4,1,2,3,813,7,2007,WD,745000
1184,10800,Inside,OldTown,1Fam,1Story,5,6,1920,Hip,0,BrkTil,TA,1120,GasA,1130,0,1,0,2,1,1,2,720,6,2006,WD,120000
1185,35133,Inside,Timber,1Fam,1Story,5,4,1963,Hip,226,CBlock,TA,1572,GasA,1572,0,1,1,3,1,2,3,995,5,2007,WD,186700
1186,9738,Inside,Edwards,1Fam,1.5Fin,5,7,1924,Gable,0,BrkTil,TA,784,GasA,949,272,1,0,4,1,0,1,392,3,2006,WD,104900
1187,10615,Corner,OldTown,2fmCon,2Story,3,5,1900,Gable,0,CBlock,Fa,978,GasA,1014,685,2,0,3,2,0,2,420,8,2009,WD,95000
1188,12461,Corner,NoRidge,1Fam,1Story,8,5,1994,Gable,0,PConc,Gd,1624,GasA,1624,0,2,0,2,1,1,3,757,7,2006,WD,262000
1189,8935,Inside,CollgCr,1Fam,2Story,7,5,2002,Gable,95,PConc,Gd,831,GasA,831,829,2,1,3,1,0,2,493,7,2009,WD,195000
1190,7500,Inside,Gilbert,1Fam,2Story,7,5,1999,Gable,0,PConc,TA,994,GasA,1028,776,2,1,3,1,1,2,442,6,2010,WD,189000
1191,32463,Inside,Mitchel,2fmCon,1Story,4,4,1961,Gable,149,CBlock,TA,1249,GasA,1622,0,1,0,3,1,1,4,1356,3,2007,WD,168000
1192,2645,Inside,Somerst,Twnhs,2Story,8,5,1999,Gable,456,PConc,Gd,776,GasA,764,677,2,1,2,1,0,2,492,11,2007,WD,174000
1193,9600,Inside,OldTown,1Fam,1.5Fin,5,8,1925,Gambrel,0,PConc,TA,702,GasA,842,630,1,0,3,1,0,1,250,7,2007,WD,125000
1194,4500,FR2,Mitchel,TwnhsE,1Story,6,5,1999,Hip,425,PConc,Ex,1224,GasA,1224,0,2,0,2,1,0,2,402,6,2009,WD,165000
1195,9364,Corner,Sawyer,1Fam,2Story,6,7,1969,Gable,143,CBlock,TA,663,GasA,663,689,1,1,4,1,0,1,299,3,2010,WD,158000
1196,8029,Inside,Gilbert,1Fam,2Story,6,5,2005,Gable,0,PConc,Gd,728,GasA,728,728,2,1,3,1,0,2,400,7,2008,WD,176000
1197,14054,Inside,Gilbert,1Fam,2Story,7,5,2006,Gable,0,PConc,Gd,879,GasA,879,984,2,1,4,1,1,3,660,11,2006,New,219210
1198,8850,Corner,OldTown,1Fam,2.5Unf,7,6,1916,Gable,0,BrkTil,TA,815,GasA,815,875,1,0,3,1,1,1,225,7,2006,ConLw,144000
1199,9100,Inside,CollgCr,1Fam,1Story,7,5,2001,Gable,0,PConc,Gd,1212,GasA,1212,0,2,0,3,1,0,2,573,6,2009,WD,178000
1200,11235,Inside,Sawyer,1Fam,1Story,4,5,1963,Gable,51,CBlock,TA,1051,GasA,1382,0,1,1,3,1,1,2,459,10,2006,WD,148000
1201,9353,Inside,NAmes,1Fam,1Story,4,5,1970,Gable,0,CBlock,TA,864,GasA,864,0,1,0,3,1,0,1,280,7,2006,Oth,116050
1202,10400,Corner,CollgCr,1Fam,2Story,7,5,1998,Gable,0,PConc,Gd,866,GasA,866,913,2,1,3,1,0,2,546,3,2009,WD,197900
1203,6000,Corner,BrkSide,1Fam,1.5Fin,5,8,1925,Gable,0,BrkTil,TA,884,GasA,884,464,1,0,3,1,1,1,216,5,2009,WD,117000
1204,9750,Inside,CollgCr,1Fam,1Story,7,5,2000,Gable,171,PConc,Gd,1630,GasA,1630,0,2,0,3,1,1,2,451,10,2009,WD,213000
1205,10140,Inside,NWAmes,1Fam,1Story,5,6,1975,Gable,0,CBlock,Gd,1056,GasA,1074,0,1,1,3,1,0,2,495,7,2006,WD,153500
1206,14684,CulDSac,SawyerW,1Fam,1Story,7,7,1990,Hip,234,CBlock,Gd,2158,GasA,2196,0,2,0,3,1,1,3,701,6,2009,WD,271900
1207,8900,Inside,SawyerW,1Fam,1Story,4,4,1966,Gable,0,CBlock,TA,1056,GasA,1056,0,1,0,2,1,0,1,384,11,2006,WD,107000
1208,9135,Inside,CollgCr,1Fam,1Story,6,5,2003,Gable,120,PConc,Gd,1682,GasA,1700,0,2,0,3,1,0,2,544,5,2006,WD,200000
1209,7763,Inside,NAmes,1Fam,1Story,5,7,1962,Gable,0,CBlock,TA,931,GasA,1283,0,1,0,3,1,0,2,506,10,2008,WD,140000
1210,10182,CulDSac,Somerst,1Fam,1Story,8,5,2006,Hip,420,PConc,Ex,1660,GasA,1660,0,2,0,3,1,1,2,500,5,2006,New,290000
1211,11218,Inside,SawyerW,1Fam,2Story,6,5,1992,Gable,0,PConc,Gd,1055,GasA,1055,790,2,1,3,1,1,2,462,5,2010,WD,189000
1212,12134,Inside,Gilbert,1Fam,1.5Fin,8,7,1988,Gable,0,Wood,Gd,559,GasA,1080,672,2,0,4,1,0,2,492,6,2010,WD,164000
1213,9340,Inside,Edwards,1Fam,1Story,4,6,1941,Hip,0,CBlock,TA,672,GasA,672,0,1,0,2,1,0,1,234,8,2009,WD,113000
1214,10246,CulDSac,Sawyer,1Fam,SLvl,4,9,1965,Gable,0,CBlock,TA,648,GasA,960,0,0,0,0,1,0,1,364,5,2006,WD,145000
1215,10205,Inside,NAmes,1Fam,SFoyer,5,5,1962,Gable,0,CBlock,TA,925,GasA,999,0,1,0,3,1,0,1,300,5,2006,WD,134500
1216,7094,Inside,Sawyer,1Fam,1Story,5,5,1966,Gable,0,CBlock,TA,894,GasA,894,0,1,0,3,1,0,1,384,5,2007,WD,125000
1217,8930,Inside,Sawyer,Duplex,1.5Fin,6,5,1978,Gable,0,Slab,,0,GasA,1318,584,2,0,4,2,0,2,539,4,2010,WD,112000
1218,8640,Inside,Somerst,1Fam,1Story,8,5,2009,Gable,72,PConc,Gd,1300,GasA,1314,0,2,0,3,1,0,2,552,9,2009,New,229456
1219,6240,Inside,BrkSide,1Fam,1.5Fin,4,5,1947,Gable,0,Slab,,0,GasA,672,240,1,0,2,1,0,0,0,7,2006,WD,80500
1220,1680,Inside,BrDale,Twnhs,2Story,6,5,1971,Gable,236,CBlock,TA,672,GasA,672,546,1,1,3,1,0,0,0,4,2006,WD,91500
1221,7800,Inside,NAmes,1Fam,1Story,5,5,1964,Gable,0,CBlock,TA,912,GasA,912,0,1,0,2,1,0,1,288,11,2006,WD,115000
1222,8250,Inside,Sawyer,1Fam,1Story,5,5,1968,Hip,0,CBlock,TA,952,GasA,1211,0,1,0,3,1,1,1,322,8,2008,WD,134000
1223,10496,Inside,NAmes,1Fam,1.5Fin,6,6,1949,Gable,320,CBlock,TA,1040,GasA,1168,678,2,0,3,1,1,1,315,1,2007,WD,143000
1224,10680,Inside,NAmes,1Fam,1Story,5,3,1951,Hip,44,CBlock,TA,2136,GasA,2136,0,2,0,4,1,0,2,528,10,2006,WD,137900
1225,15384,Inside,Gilbert,1Fam,2Story,7,5,2004,Gable,0,PConc,Gd,788,GasA,788,702,2,1,3,1,1,2,388,2,2008,WD,184000
1226,10482,Inside,NAmes,1Fam,SLvl,6,8,1958,Hip,63,CBlock,TA,588,GasA,1138,0,1,0,3,1,0,1,264,6,2007,WD,145000
1227,14598,CulDSac,Somerst,1Fam,2Story,6,5,2007,Gable,74,PConc,Gd,894,GasA,894,1039,2,1,4,1,1,3,668,1,2008,WD,214000
1228,8872,Corner,NAmes,1Fam,1Story,5,8,1965,Gable,300,CBlock,TA,912,GasA,912,0,1,0,2,1,0,2,576,12,2008,WD,147000
1229,8769,Corner,NridgHt,TwnhsE,1Story,9,5,2008,Hip,766,PConc,Ex,1702,GasA,1702,0,1,1,1,1,1,3,1052,10,2008,New,367294
1230,7910,Inside,NAmes,1Fam,SLvl,5,5,1960,Hip,0,CBlock,TA,1075,GasA,1507,0,2,0,4,1,0,1,404,8,2008,WD,127000
1231,18890,Inside,Sawyer,Duplex,1.5Fin,5,5,1977,Shed,1,CBlock,Gd,1361,GasA,1361,1259,2,2,4,2,1,2,600,8,2007,WD,190000
1232,7728,Inside,NAmes,Duplex,SLvl,5,6,1962,Hip,120,CBlock,TA,1106,GasA,1190,0,1,0,3,1,0,2,540,5,2006,WD,132500
1233,9842,FR2,NAmes,Duplex,1Story,4,5,1962,Gable,0,Slab,,0,GasA,1224,0,2,0,2,2,0,2,462,3,2007,WD,101800
1234,12160,Inside,NAmes,1Fam,1Story,5,5,1959,Hip,180,CBlock,TA,1188,GasA,1188,0,1,0,3,1,0,2,531,5,2010,COD,142000
1235,8525,Inside,SWISU,1Fam,2Story,5,6,1911,Gable,0,PConc,TA,940,GasA,1024,940,1,1,4,1,0,0,0,11,2008,WD,130000
1236,13132,Inside,Crawfor,1Fam,2Story,5,5,1914,Gable,0,BrkTil,Gd,747,GasA,892,892,1,1,4,1,0,1,180,7,2006,WD,138887
1237,2628,Inside,NridgHt,Twnhs,2Story,7,5,2003,Gable,106,PConc,Gd,764,GasA,764,862,2,1,2,1,0,2,474,6,2010,WD,175500
1238,12393,FR2,CollgCr,1Fam,2Story,7,5,2004,Gable,0,PConc,Gd,847,GasA,847,1101,2,1,4,1,1,2,434,9,2006,WD,195000
1239,13072,Inside,SawyerW,1Fam,1Story,6,5,2005,Gable,0,PConc,Gd,1141,GasA,1141,0,1,1,3,1,0,2,484,3,2006,WD,142500
1240,9037,Inside,Timber,1Fam,1Story,8,5,2006,Hip,32,PConc,Gd,1476,GasA,1484,0,2,0,2,1,1,2,472,12,2007,WD,265900
1241,8158,Inside,CollgCr,1Fam,2Story,7,5,2003,Gable,252,PConc,Gd,884,GasA,884,884,2,1,3,1,0,2,543,7,2008,WD,224900
1242,9849,Inside,Somerst,1Fam,1Story,7,6,2007,Hip,0,PConc,Gd,1689,GasA,1689,0,2,0,3,1,0,3,954,6,2007,New,248328
1243,10625,Inside,NWAmes,1Fam,SFoyer,7,6,1974,Gable,81,CBlock,Gd,1053,GasA,1173,0,2,0,3,1,2,2,528,1,2010,WD,170000
1244,13891,Inside,NridgHt,1Fam,1Story,10,5,2006,Gable,,PConc,Ex,2076,GasA,2076,0,2,1,2,1,1,3,850,9,2006,New,465000
1245,11435,Corner,Crawfor,1Fam,2Story,8,7,1929,Gable,0,PConc,Gd,792,GasA,792,725,1,0,3,1,2,2,400,6,2006,WD,230000
1246,12090,Inside,NWAmes,1Fam,SLvl,6,7,1984,Hip,74,CBlock,Gd,585,GasA,1140,728,3,1,3,1,1,2,477,1,2007,WD,178000
1247,8125,Inside,Somerst,1Fam,2Story,7,5,2005,Gable,0,PConc,Gd,756,GasA,756,797,2,1,3,1,0,2,615,3,2006,New,186500
1248,12328,Inside,Mitchel,1Fam,SLvl,6,5,1976,Gable,335,CBlock,TA,1012,GasA,1034,0,1,0,3,1,0,3,888,5,2010,WD,169900
1249,9600,Inside,OldTown,1Fam,2.5Unf,6,5,1917,Gable,0,BrkTil,Gd,735,OthW,1134,924,1,1,3,1,1,2,396,4,2008,WD,129500
1250,7200,Inside,NAmes,1Fam,1Story,5,7,1950,Gable,0,CBlock,TA,876,GasA,988,0,1,0,3,1,0,1,276,5,2007,WD,119000
1251,11160,Corner,NAmes,1Fam,1Story,7,5,1968,Hip,0,CBlock,TA,2110,GasA,2110,0,2,1,3,1,2,2,522,4,2010,WD,244000
1252,3136,Corner,NridgHt,TwnhsE,1Story,7,5,2003,Gable,163,PConc,Gd,1405,GasA,1405,0,2,0,2,1,1,2,478,3,2006,WD,171750
1253,9858,Inside,Mitchel,1Fam,1Story,5,6,1968,Gable,0,CBlock,TA,864,GasA,874,0,1,0,3,1,0,1,288,11,2009,WD,130000
1254,17542,Inside,Veenker,1Fam,2Story,7,7,1974,Gable,0,CBlock,TA,1192,GasA,1516,651,2,1,3,1,2,2,518,7,2007,WD,294000
1255,6931,Inside,Edwards,1Fam,2Story,7,5,2003,Gable,92,PConc,Gd,746,GasA,760,896,2,1,3,1,1,2,397,7,2008,WD,165400
1256,6240,Inside,BrkSide,1Fam,1.5Fin,6,6,1931,Gable,0,BrkTil,TA,884,GasA,959,408,1,0,3,1,1,1,560,11,2007,WD,127500
1257,14303,Corner,NoRidge,1Fam,1Story,8,5,1994,Hip,554,PConc,Gd,1986,GasA,1987,0,2,0,2,1,1,2,691,8,2008,WD,301500
1258,4060,Corner,Edwards,1Fam,1Story,5,8,1922,Gable,0,PConc,Fa,864,GasA,864,0,1,0,2,1,0,0,0,7,2009,WD,99900
1259,9587,Inside,Gilbert,1Fam,SLvl,7,5,2005,Gable,182,PConc,Gd,856,GasA,1166,0,2,0,2,1,0,2,400,7,2008,WD,190000
1260,9750,FR2,NAmes,1Fam,1Story,6,8,1969,Gable,0,CBlock,Gd,1054,GasA,1054,0,1,1,3,1,0,2,460,7,2008,WD,151000
1261,24682,CulDSac,Gilbert,1Fam,2Story,6,5,1999,Gable,0,PConc,Gd,841,GasA,892,783,2,1,3,1,1,2,502,6,2009,WD,181000
1262,9600,Inside,NAmes,1Fam,1Story,5,6,1956,Hip,0,CBlock,TA,1050,GasA,1050,0,1,0,2,1,0,1,338,6,2009,WD,128900
1263,11250,Inside,ClearCr,1Fam,1.5Fin,4,5,1957,Gable,0,CBlock,TA,1104,GasA,1104,684,1,0,5,1,2,1,304,11,2009,WD,161500
1264,13515,Inside,BrkSide,1Fam,2Story,6,6,1919,Gambrel,0,PConc,TA,764,GasA,1060,764,1,0,3,1,1,2,520,7,2007,WD,180500
1265,4060,Inside,NAmes,TwnhsE,1Story,6,5,1998,Gable,0,PConc,Gd,1405,GasA,1337,0,2,0,2,1,0,2,511,8,2008,COD,181000
1266,3735,FR3,Somerst,TwnhsE,2Story,7,5,1999,Hip,218,PConc,Gd,691,GasA,713,739,2,1,3,1,0,2,506,3,2006,WD,183900
1267,10120,Inside,OldTown,2fmCon,2.5Unf,7,4,1910,Hip,0,CBlock,TA,925,GasA,964,925,1,1,4,2,1,1,308,1,2007,WD,122000
1268,13214,Inside,Timber,1Fam,1Story,9,5,2008,Hip,0,PConc,Ex,2002,GasA,2018,0,2,0,3,1,1,3,746,5,2010,WD,378500
1269,14100,Inside,Crawfor,1Fam,1.5Fin,8,9,1935,Gable,632,CBlock,TA,728,GasA,1968,1479,3,1,4,1,2,3,1014,5,2008,WD,381000
1270,11344,Inside,NAmes,1Fam,1.5Fin,5,5,1958,Gable,180,CBlock,TA,874,GasW,874,650,1,1,3,1,0,1,315,7,2007,WD,144000
1271,23595,Inside,ClearCr,1Fam,1Story,7,6,1979,Shed,0,PConc,Gd,1332,GasA,1332,192,0,1,0,1,1,2,586,4,2010,WD,260000
1272,9156,Inside,NWAmes,1Fam,1Story,6,7,1968,Hip,0,CBlock,TA,1489,GasA,1489,0,2,0,3,1,1,2,462,8,2009,WD,185750
1273,13526,CulDSac,Sawyer,1Fam,1Story,5,6,1965,Hip,114,CBlock,TA,935,GasA,935,0,1,0,3,1,0,1,288,11,2006,WD,137000
1274,11512,Corner,Edwards,1Fam,SLvl,6,7,1959,Gable,84,CBlock,TA,1019,GasA,1357,0,1,0,2,1,1,1,312,5,2008,WD,177000
1275,5362,Corner,Crawfor,1Fam,1.5Fin,5,6,1910,Gable,0,PConc,TA,661,GasA,661,589,2,0,3,1,1,2,552,11,2007,WD,139000
1276,11345,Corner,NAmes,Duplex,2Story,5,5,1948,Gable,567,CBlock,TA,928,GasA,928,992,2,0,4,2,0,2,400,7,2007,WD,137000
1277,12936,CulDSac,NWAmes,1Fam,2Story,6,6,1972,Gable,0,CBlock,TA,723,GasA,735,660,1,1,3,1,1,2,497,12,2009,WD,162000
1278,17871,CulDSac,NWAmes,1Fam,SLvl,6,5,1967,Gable,359,CBlock,Gd,1680,GasA,1724,0,1,1,3,1,1,2,480,6,2009,WD,197900
1279,9473,Inside,CollgCr,1Fam,2Story,8,5,2002,Gable,,PConc,Gd,1128,GasA,1128,903,2,1,3,1,1,2,577,3,2008,WD,237000
1280,7500,Inside,IDOTRR,1Fam,1.5Fin,4,4,1920,Gable,0,CBlock,TA,698,GasA,698,430,1,0,2,1,0,2,528,4,2010,COD,68400
1281,9808,Inside,CollgCr,1Fam,1Story,7,5,2002,Gable,110,PConc,Gd,1573,GasA,1573,0,2,0,3,1,0,2,544,3,2009,WD,227000
1282,8049,CulDSac,Timber,1Fam,1Story,7,5,1990,Hip,54,CBlock,Gd,1309,GasA,1339,0,2,0,2,1,1,2,484,7,2006,WD,180000
1283,8800,Inside,CollgCr,1Fam,1Story,5,7,1977,Gable,0,CBlock,Gd,1040,GasA,1040,0,2,0,3,1,0,2,484,9,2009,WD,150500
1284,9400,Corner,Mitchel,Duplex,2Story,6,5,1971,Mansard,0,CBlock,TA,912,GasA,912,912,2,2,4,2,0,0,0,4,2010,WD,139000
1285,9638,Inside,SWISU,1Fam,1.5Fin,6,7,1919,Gable,0,PConc,TA,804,GasA,1699,748,2,0,4,1,1,1,336,3,2010,WD,169000
1286,6000,Inside,BrkSide,1Fam,1.5Fin,6,6,1939,Gable,0,CBlock,TA,780,GasA,825,587,1,0,4,1,1,1,280,5,2009,WD,132500
1287,9790,Inside,NWAmes,1Fam,1Story,6,5,1963,Hip,451,CBlock,TA,1328,GasA,1328,0,1,1,3,1,2,2,528,6,2010,WD,143000
1288,36500,Inside,ClearCr,1Fam,1Story,5,5,1964,Gable,621,CBlock,TA,1624,GasA,1582,0,2,0,4,1,0,2,390,6,2006,WD,190000
1289,5664,Inside,StoneBr,TwnhsE,1Story,8,5,2000,Gable,0,PConc,Gd,1501,GasA,1659,0,2,0,2,1,1,2,499,10,2009,WD,278000
1290,11065,Inside,NridgHt,1Fam,2Story,8,5,2006,Gable,788,PConc,Gd,1085,GasA,1120,850,2,1,3,1,1,3,753,10,2006,New,281000
1291,14112,Corner,NAmes,1Fam,SLvl,5,7,1964,Hip,86,PConc,TA,1152,GasA,1152,0,1,0,3,1,1,2,484,4,2010,WD,180500
1292,1680,Inside,BrDale,Twnhs,2Story,5,7,1972,Gable,268,CBlock,TA,630,GasA,630,672,2,1,3,1,0,1,264,2,2009,WD,119500
1293,6600,Corner,OldTown,1Fam,2Story,5,4,1892,Gable,0,Stone,TA,994,GasA,1378,994,2,0,4,2,0,1,432,12,2009,WD,107500
1294,10140,Inside,NWAmes,1Fam,2Story,7,5,1976,Gable,0,PConc,Gd,832,GasA,832,832,2,1,4,1,1,2,528,3,2006,WD,162900
1295,8172,Inside,Edwards,1Fam,1Story,5,7,1955,Hip,0,CBlock,TA,864,GasA,864,0,1,0,2,1,0,2,572,4,2006,WD,115000
1296,8400,Inside,NAmes,1Fam,1Story,5,5,1968,Hip,168,CBlock,TA,1052,GasA,1052,0,1,1,3,1,0,1,288,11,2006,WD,138500
1297,8700,Inside,NAmes,1Fam,1Story,5,6,1963,Hip,148,CBlock,TA,1120,GasA,1128,0,2,0,3,1,0,2,525,12,2008,WD,155000
1298,3675,Inside,Edwards,TwnhsE,SFoyer,6,5,2005,Gable,82,PConc,Gd,547,GasA,1072,0,2,0,2,1,0,2,525,6,2006,New,140000
1299,63887,Corner,Edwards,1Fam,2Story,10,5,2008,Hip,796,PConc,Ex,6110,GasA,4692,950,2,1,3,1,3,2,1418,1,2008,New,160000
1300,7500,Inside,NAmes,1Fam,1Story,5,7,1959,Hip,0,CBlock,TA,1246,GasA,1246,0,1,1,3,1,0,1,305,5,2010,WD,154000
1301,10762,CulDSac,Gilbert,1Fam,2Story,7,5,1999,Gable,344,PConc,Gd,978,GasA,1005,978,2,1,3,1,1,2,490,5,2009,WD,225000
1302,7500,Inside,Crawfor,1Fam,2Story,6,7,1942,Gable,0,CBlock,TA,771,GasA,753,741,1,0,3,1,2,1,213,11,2009,WD,177500
1303,10120,Inside,NoRidge,1Fam,2Story,8,5,1994,Hip,391,PConc,Gd,1165,GasA,1203,1323,2,1,4,1,1,3,844,12,2006,WD,290000
1304,8688,Inside,Somerst,1Fam,1Story,7,5,2005,Gable,228,PConc,Gd,1616,GasA,1616,0,2,0,3,1,0,3,834,4,2006,WD,232000
1305,3363,Inside,Edwards,TwnhsE,2Story,7,5,2004,Gable,117,PConc,Gd,976,GasA,976,732,2,0,3,1,0,2,380,4,2006,WD,130000
1306,13173,Corner,NridgHt,1Fam,1Story,9,5,2006,Hip,300,PConc,Ex,1652,GasA,1652,0,2,0,2,1,2,2,840,11,2009,WD,325000
1307,6955,Inside,NridgHt,TwnhsE,1Story,7,5,2005,Gable,94,PConc,Gd,1368,GasA,1368,0,2,0,2,1,1,2,474,9,2006,New,202500
1308,8072,Inside,CollgCr,1Fam,1Story,5,5,1994,Gable,0,PConc,Gd,990,GasA,990,0,1,0,3,1,0,2,480,5,2009,WD,138000
1309,12000,Inside,OldTown,1Fam,1Story,5,7,1948,Gable,0,CBlock,TA,924,GasA,1122,0,1,0,2,1,0,2,528,5,2008,WD,147000
1310,7153,Inside,SawyerW,1Fam,1Story,6,5,1991,Gable,88,CBlock,Gd,1278,GasA,1294,0,2,0,3,1,0,2,496,6,2008,WD,179200
1311,17500,Inside,Crawfor,1Fam,1Story,7,8,1959,Gable,0,PConc,Gd,1902,GasA,1902,0,2,0,3,1,2,2,567,5,2010,WD,335000
1312,8814,Inside,CollgCr,1Fam,1Story,7,5,2005,Gable,80,PConc,Gd,1274,GasA,1274,0,2,0,3,1,0,2,508,1,2007,New,203000
1313,9572,Inside,NoRidge,1Fam,2Story,8,5,1990,Gable,336,PConc,Ex,1453,GasA,1453,1357,2,1,4,1,1,2,750,6,2007,WD,302000
1314,14774,Corner,NoRidge,1Fam,2Story,9,5,1999,Gable,165,PConc,Gd,1393,GasA,1422,1177,2,1,4,1,1,3,779,5,2010,WD,333168
1315,8190,Inside,Edwards,1Fam,1Story,4,6,1954,Hip,0,CBlock,TA,948,GasA,948,0,1,0,3,1,1,1,280,10,2007,WD,119000
1316,11075,Inside,NAmes,1Fam,2Story,6,5,1969,Gable,0,CBlock,Fa,952,GasA,1092,1020,2,1,4,1,2,2,576,6,2008,WD,206900
1317,10226,Inside,CollgCr,1Fam,1Story,8,5,2008,Gable,270,PConc,Ex,1622,GasA,1630,0,2,0,3,1,1,3,860,1,2009,WD,295493
1318,4230,Corner,Somerst,TwnhsE,1Story,7,5,2006,Gable,0,PConc,Ex,1352,GasA,1352,0,2,0,2,1,1,2,466,4,2007,New,208900
1319,14781,CulDSac,CollgCr,1Fam,1Story,8,5,2001,Hip,178,PConc,Gd,1753,GasA,1787,0,2,0,3,1,1,3,748,8,2006,WD,275000
1320,10215,Inside,Edwards,1Fam,1Story,4,5,1954,Hip,132,PConc,TA,864,GasA,948,0,1,0,3,1,0,1,248,2,2007,WD,111000
1321,8400,Inside,NAmes,1Fam,1Story,6,3,1957,Hip,0,CBlock,TA,1478,GasA,1478,0,1,1,3,1,2,2,442,6,2009,WD,156500
1322,6627,Corner,BrkSide,1Fam,1Story,3,6,1949,Hip,0,CBlock,,0,Floor,720,0,1,0,2,1,0,1,287,7,2008,WD,72500
1323,10186,Inside,NoRidge,1Fam,2Story,7,5,1992,Gable,0,PConc,Gd,750,GasA,1061,862,2,1,3,1,1,2,564,6,2010,WD,190000
1324,5330,Inside,BrkSide,1Fam,1Story,4,7,1940,Hip,0,CBlock,TA,420,GasA,708,0,1,0,2,1,0,0,0,12,2009,WD,82500
1325,9986,Inside,Somerst,1Fam,1Story,8,5,2006,Gable,428,PConc,Ex,1795,GasA,1795,0,2,0,2,1,1,3,895,2,2007,New,147000
1326,3636,Inside,IDOTRR,1Fam,1Story,4,4,1922,Gable,0,BrkTil,TA,796,GasA,796,0,1,0,2,1,0,0,0,1,2008,WD,55000
1327,4270,Inside,Edwards,1Fam,1Story,3,6,1931,Gable,0,BrkTil,TA,544,GasA,774,0,1,0,3,1,0,0,0,5,2007,WD,79000
1328,6600,Inside,Mitchel,1Fam,1Story,5,9,1982,Gable,0,CBlock,TA,816,GasA,816,0,1,0,3,1,1,1,264,10,2008,WD,130500
1329,10440,Corner,OldTown,1Fam,1.5Fin,6,7,1920,Gable,0,BrkTil,Gd,1510,GasW,1584,1208,2,0,5,1,2,2,520,6,2008,WD,256000
1330,9084,Inside,Gilbert,1Fam,2Story,7,5,1998,Hip,0,PConc,Gd,935,GasA,955,677,2,1,3,1,1,2,462,6,2006,WD,176500
1331,10000,Inside,Somerst,1Fam,1Story,8,5,2006,Hip,410,PConc,Gd,1588,GasA,1588,0,2,0,3,1,1,3,825,12,2007,WD,227000
1332,10780,Inside,CollgCr,1Fam,SLvl,5,5,1976,Gable,0,CBlock,TA,911,GasA,954,0,1,0,3,1,0,2,576,7,2006,WD,132500
1333,8877,Inside,Edwards,1Fam,1Story,4,6,1938,Gable,0,CBlock,TA,816,GasA,816,0,1,0,2,1,1,1,288,5,2009,WD,100000
1334,7200,Corner,IDOTRR,1Fam,1.5Fin,5,6,1938,Gable,0,CBlock,TA,803,GasA,803,557,1,1,2,1,0,1,297,7,2006,WD,125500
1335,2368,Inside,BrDale,TwnhsE,2Story,5,6,1970,Gable,312,CBlock,TA,765,GasA,765,600,1,1,3,1,0,2,440,5,2009,WD,125000
1336,9650,Inside,NWAmes,1Fam,1Story,6,5,1977,Gable,360,CBlock,Gd,1350,GasA,1334,0,2,0,2,1,1,2,630,4,2009,WD,167900
1337,9246,Inside,NWAmes,Duplex,1Story,5,5,1973,Gable,564,CBlock,TA,1656,GasA,1656,0,2,0,4,2,0,2,506,11,2008,WD,135000
1338,4118,Corner,OldTown,1Fam,1Story,4,4,1941,Gable,0,CBlock,TA,693,Grav,693,0,1,0,2,1,0,0,0,3,2006,WD,52500
1339,13450,Corner,CollgCr,1Fam,2Story,7,5,2002,Gable,0,PConc,Gd,916,GasA,920,941,2,1,3,1,0,2,492,6,2006,WD,200000
1340,9560,Corner,CollgCr,1Fam,1Story,5,7,1972,Hip,0,CBlock,TA,864,GasA,864,0,1,0,3,1,0,1,288,6,2006,WD,128500
1341,8294,Inside,NAmes,1Fam,1Story,4,5,1971,Gable,0,CBlock,TA,858,GasA,872,0,1,0,3,1,0,4,480,6,2007,WD,123000
1342,13695,Inside,SawyerW,1Fam,1Story,6,5,2003,Gable,0,PConc,Gd,1114,GasA,1114,0,1,0,3,1,0,2,576,7,2008,WD,155000
1343,9375,Inside,CollgCr,1Fam,2Story,8,5,2002,Gable,149,PConc,Gd,1284,GasA,1284,885,2,1,3,1,1,2,647,8,2007,WD,228500
1344,7558,Inside,Crawfor,1Fam,1.5Fin,6,6,1928,Gable,0,BrkTil,TA,896,GasA,1172,741,1,1,3,1,1,2,342,3,2009,WD,177000
